id,name,num_followers,broadcaster_type,description,lang,last_game_played_name,view_count,profile_image_url,created_at,user_follows
110673901,borraskka,,partner,"hey, si, soy de MÁLAGA, aunque no parezca mucho por el acento, también tengo 18 años.                                                         ",es,Call of Duty: Warzone,2860327,https://static-cdn.jtvnw.net/jtv_user_pictures/899cbaba-ef4f-47fe-8ed1-c47b1af9301a-profile_image-300x300.png,2015-12-27T17:22:17Z,
28608943,ESL_csgo_es,,partner,"Somos la organización de esports más grande y antigua del mundo, creamos competiciones de videojuegos por todo el globo y muchas de ellas aquí en España.",es,Counter-Strike: Global Offensive,23125522,https://static-cdn.jtvnw.net/jtv_user_pictures/146e433d-f948-4304-9dfa-0505b898079f-profile_image-300x300.jpeg,2012-02-29T16:26:13Z,
568704395,fresitalterna,,affiliate,"Me llamo fresita, me gusta hacer streams por diversion y charlar con ustedes  :b 👾",es,League of Legends,14927,https://static-cdn.jtvnw.net/jtv_user_pictures/80c81eea-24eb-4352-81ef-20bf8cf33ed9-profile_image-300x300.png,2020-08-17T21:12:06Z,
198434884,pgod,,partner,señor concha,es,Fortnite,17419931,https://static-cdn.jtvnw.net/jtv_user_pictures/4ac74c79-1391-4ed8-9ef1-8a15910e712e-profile_image-300x300.png,2018-02-25T22:30:09Z,
45892995,SrtaMoore,,partner,"¡Bienvenidos al canal! ✨ Streams todos los días de la semana de Valorant, Just Chatting  y mucho más... 🌑 Business: srtamoorettv@gmail.com 🌑",es,VALORANT,2139667,https://static-cdn.jtvnw.net/jtv_user_pictures/a10a9c89-cdb1-478b-8bcd-20983a11b5dc-profile_image-300x300.png,2013-07-10T22:17:37Z,
20838704,gokedTV,,affiliate,Coach de Valorant para CASE Esports.. Los follows siempre ayudan al canal y me motivan a stremear más regularmente! :p,es,VALORANT,15415,https://static-cdn.jtvnw.net/jtv_user_pictures/0a936a1b-a930-40e7-8f5a-f05e0d1296ce-profile_image-300x300.png,2011-03-02T10:56:30Z,
153032044,brinixx,,affiliate,XBJ69H Fortnite. @brinixxFN @CrazyCrewEsport,es,VALORANT,5730,https://static-cdn.jtvnw.net/jtv_user_pictures/77c14271f8350c18-profile_image-300x300.jpeg,2017-04-11T12:03:42Z,
550180665,arcadiaplay,,,Fangirl de Xbox • Coleccionista • Gamer de tiempo completo | Instagram: _dlzari,es,Life is Strange,177,https://static-cdn.jtvnw.net/jtv_user_pictures/af28e5fd-3a6f-464f-af26-41e694581d01-profile_image-300x300.png,2020-07-02T03:29:33Z,
102862257,Josejuanjo,,partner,heh,es,Among Us,1404283,https://static-cdn.jtvnw.net/jtv_user_pictures/77971eb2-3039-41f0-a58e-3872019ecc74-profile_image-300x300.png,2015-09-23T16:02:48Z,
87129596,marlonalann,,partner,:),es,Just Chatting,915432,https://static-cdn.jtvnw.net/jtv_user_pictures/579c226d-52f7-4aa7-a085-385c5d6e44da-profile_image-300x300.png,2015-04-01T05:04:58Z,
450668450,M4ngoBajito,,,"Acá se juega un poco de todo, me gusta probar siempre juegos nuevos, así que si tienen alguna recomendación, pues lánzala.",es,Eternal Return,135,https://static-cdn.jtvnw.net/jtv_user_pictures/b8a20233-2f55-47f4-8e5b-5c3fdae0137f-profile_image-300x300.png,2019-07-26T04:20:58Z,
32120228,fercardenete,,partner,"Freelance content creator focused on competitive gaming, League of Legends and streaming platforms. @wenormalbrand co-founder. contacto.fcardenete@gmail.com",es,League of Legends,836900,https://static-cdn.jtvnw.net/jtv_user_pictures/7e9af9f2-b8fb-4598-aec8-c9d3a9f18608-profile_image-300x300.png,2012-07-14T10:38:17Z,
516468299,gelty_arm1,,affiliate,Bienvenido al canal sigueme si quieres y si no pues bien pero nos podemos llevar muuy biien amigo!!NBA2K21/FORNITE/WARZONE.,es,FIFA 21,2361,https://static-cdn.jtvnw.net/jtv_user_pictures/b3e94372-3f3e-484e-b574-08f13c83256b-profile_image-300x300.png,2020-04-18T15:18:07Z,
118974117,Kerios,,partner,"¡BIENVENID@ A LA KATANGA SQUAD! ¡Aquí encontraras muchas risas y una comunidad fantástica a la que unirte, ponte comod@ y disfruta!",es,League of Legends,6418396,https://static-cdn.jtvnw.net/jtv_user_pictures/4efefc81-5162-433a-8fd7-c439ea9ec03a-profile_image-300x300.png,2016-03-17T19:34:39Z,
39055364,Cabravoladora,,partner,Hola.,es,Teamfight Tactics,5678867,https://static-cdn.jtvnw.net/jtv_user_pictures/3725363b-9617-4461-9302-c5ea15ee772b-profile_image-300x300.png,2013-01-05T12:54:17Z,
135441250,gatoquetzal,,partner,"Quetzal- Ovejas Eléctricas - Filósofo, poeta y borracho, pero no en ese orden.",es,Just Chatting,484348,https://static-cdn.jtvnw.net/jtv_user_pictures/83e8b1f4-ed01-453c-b676-cce99bbea871-profile_image-300x300.png,2016-09-26T12:11:05Z,
39692658,ElOjoNinja,,partner,"¡Bienvenidos a mi Stream! Soy Dani (o ElOjoNinja) y en stream trato de explicar de la forma más didáctica posible mis partidas en mi rol, la Jungla. Me puedes encontrar en mis otras redes en los links de la derecha. Por cierto, hoy no es mi cumpleaños.",es,Sekiro: Shadows Die Twice,20161805,https://static-cdn.jtvnw.net/jtv_user_pictures/f71771c0-e21b-41fd-bc8e-4b280cbd9fc3-profile_image-300x300.png,2013-01-26T09:23:28Z,
187619666,purd1alesfn,,affiliate,,es,Fortnite,898279,https://static-cdn.jtvnw.net/jtv_user_pictures/6a563656-2782-4605-ad1a-435e4cb6c894-profile_image-300x300.png,2017-12-28T00:14:02Z,
163677612,Sergenius_LoL,,,,es,League of Legends,70,https://static-cdn.jtvnw.net/jtv_user_pictures/0307ae6cf78f0ce2-profile_image-300x300.jpeg,2017-07-09T12:11:56Z,
516863102,Hisokura,,affiliate,"➳Un canal para pasar el rato, reír y divertirse con los juegos y animes existentes en esta vida ♡🙊 ➳Se parte de la familia catiwi ♥️💗➳Ara～ Ara ～",es,League of Legends,32142,https://static-cdn.jtvnw.net/jtv_user_pictures/1efbd33a-78e9-4855-803b-97ed6ca3d317-profile_image-300x300.png,2020-04-19T03:06:49Z,
131736363,Koldo_lol,,affiliate,Main Jungle/ 20yo,es,League of Legends,448096,https://static-cdn.jtvnw.net/jtv_user_pictures/4a9580d6-8bf5-425c-abec-1dec5e41eadc-profile_image-300x300.png,2016-08-09T09:41:58Z,
50872216,PePiiNeRO,,partner,BU,es,League of Legends,8758503,https://static-cdn.jtvnw.net/jtv_user_pictures/2f960daa-688e-4be0-aab9-c863d8eae9d5-profile_image-300x300.png,2013-10-30T16:06:30Z,
253957004,xxSoJi,,affiliate,,es,Dead by Daylight,1888,https://static-cdn.jtvnw.net/jtv_user_pictures/fcbf640b-9974-4486-883a-9874f3c99d31-profile_image-300x300.png,2018-09-01T12:05:20Z,
108685282,Alvpen,,,NiNoNiNoNi,es,Astro's Playroom,769,https://static-cdn.jtvnw.net/jtv_user_pictures/c1157b28-93dd-4f44-810f-34e34eb26aec-profile_image-300x300.png,2015-12-04T18:38:24Z,
401189011,broncanogamer,,,,es,Just Chatting,182093,https://static-cdn.jtvnw.net/jtv_user_pictures/066ed0a0-4011-4722-ab60-f2c3b74c9f46-profile_image-300x300.png,2018-12-09T17:49:37Z,
59522025,siul151,,affiliate,"Oa, soy un poco pepega y digo muchas burradas ",es,Genshin Impact,3348,https://static-cdn.jtvnw.net/jtv_user_pictures/siul151-profile_image-145cade6795dccb3-300x300.jpeg,2014-03-23T21:12:07Z,
101395464,Vicens,,partner,,es,Fortnite,20584007,https://static-cdn.jtvnw.net/jtv_user_pictures/d0958171-8d95-4694-a226-7c72896e2bf9-profile_image-300x300.png,2015-09-04T13:59:29Z,
37738583,Naruterador,,partner,"professional Coach, Head coach for Giants Gaming, 24 years old.",es,League of Legends,548645,https://static-cdn.jtvnw.net/jtv_user_pictures/bc994afc-0b8f-41da-aba8-8a131be3143e-profile_image-300x300.jpg,2012-11-16T20:45:10Z,
129554027,SaraLaPingui,,partner,Holaaaa! mi nombre es Sara pero puedes llamarme PINGÜI. Me gusta  interactuar con las personas y hacerles el día un poco mas feliz! ¿Te unes a esta familia de pingüinos?,es,Fortnite,582012,https://static-cdn.jtvnw.net/jtv_user_pictures/d0a4fe95-2248-4b15-9d53-bafd0e145f94-profile_image-300x300.png,2016-07-14T18:05:13Z,
28140618,ibustos,,affiliate,,es,League of Legends: Wild Rift,25833,https://static-cdn.jtvnw.net/jtv_user_pictures/ad5a9ddb-a470-4e6a-a88c-1b84cc5c4530-profile_image-300x300.jpg,2012-02-11T16:27:13Z,
141449939,Razorklol,,partner,,es,League of Legends,512071,https://static-cdn.jtvnw.net/jtv_user_pictures/816b7708-fd95-4c0a-8b26-5dffbaca6aa4-profile_image-300x300.png,2016-12-07T21:01:48Z,
210169594,Casares,,partner,Tengo un Récord Mundial de puntos en Modo Arena en fortnite y poco más😎Colabs➡️ casarescontacto@gmail.com,es,Fortnite,906641,https://static-cdn.jtvnw.net/jtv_user_pictures/623e790c-862a-4fc4-96b3-ebde2ae1f61b-profile_image-300x300.png,2018-03-31T14:40:45Z,
102404582,silerr8,,partner,Midlaner de TEAM QUESO y campeon del SOLOQCHALLENGE x2,es,League of Legends,2940632,https://static-cdn.jtvnw.net/jtv_user_pictures/f90d85b5-bdb7-4101-82e4-b39710dcfa23-profile_image-300x300.png,2015-09-17T18:41:42Z,
36094496,D3stri,,partner,Hola.,es,Just Chatting,11375307,https://static-cdn.jtvnw.net/jtv_user_pictures/118c0632-05c6-4c64-a42f-560aac445f73-profile_image-300x300.png,2012-09-10T19:57:35Z,
197218237,Luvelyblu,,affiliate,Holi! Soy Blu y me gusta mucho hacer dibujitos. Aquí podrás verme trabajando en comisiones y/o ilustraciones con música chill e interactuando con el chat uwu,es,Art,9211,https://static-cdn.jtvnw.net/jtv_user_pictures/dc62d046-d71b-40ac-b9b5-c8424d09faf2-profile_image-300x300.png,2018-02-19T02:50:15Z,
82427972,esl_spain_tv,,partner,,es,PUBG Mobile,10299538,https://static-cdn.jtvnw.net/jtv_user_pictures/5272ff91-4cfd-458a-92f4-e4d17e699f3b-profile_image-300x300.png,2015-02-11T22:00:01Z,
191658936,spirit11,,affiliate,,es,Red Dead Redemption 2,59368,https://static-cdn.jtvnw.net/jtv_user_pictures/d8c60914-0041-4ad4-8580-4b2c148ef2c5-profile_image-300x300.png,2018-01-19T18:35:14Z,
47152808,calbu1993,,affiliate,Canal dedicado principalmente a juegos de lucha. Actualmente compitiendo en DBFZ para @KawaiiKiwis.,es,Dragon Ball FighterZ,91998,https://static-cdn.jtvnw.net/jtv_user_pictures/3e34cdc9-0961-4442-86eb-dd7df1a06eeb-profile_image-300x300.png,2013-08-05T14:18:00Z,
541605580,Newtral_es,,affiliate,"Periodismo, tecnología, datos e historias que importan. Fact-checking y verificación de bulos. Visítanos en www.newtral.es",es,Just Chatting,235599,https://static-cdn.jtvnw.net/jtv_user_pictures/f73f6f26-15a5-4794-97e1-d6b2694571cc-profile_image-300x300.png,2020-06-09T18:02:03Z,
246096282,Ginmuff,,affiliate,"≧ ͡❛ ͜ʖ ͡❛≦ Solo me gusta disfrutar los videojuegos, hago streams de Hobby y me gusta traerles contenido bonito aunque sea de Consola (Xbox) &lt;3.Soy una chica que si te das la oportunidad de conocerme verás que no te arrepentirás porque aquí estaré para sacarte una sonrisa :D",es,Dead by Daylight,16080,https://static-cdn.jtvnw.net/jtv_user_pictures/45675148-f648-4aff-bdc3-d5b085930ba3-profile_image-300x300.png,2018-08-07T02:23:38Z,
88483743,DayoScript,,partner,Me habían dicho que aquí se juega a videojuegos.,es,Magic: The Gathering,4149965,https://static-cdn.jtvnw.net/jtv_user_pictures/dayoscript-profile_image-4286ae0f342d653e-300x300.jpeg,2015-04-13T21:38:14Z,
36061968,ZoK3R,,partner,"Mi nombre es ZoK3R, y llevo jugando a videojuegos desde que tengo uso de razón. Campeon ESP MW3/BO2, Global Elite en CS, Pro R6 Siege, Top10 EU Overwatch, Pro Apex Legends. Ahora formo parte de la Fnatic Network y creo contenido principalmente de Valorant!",es,VALORANT,5283624,https://static-cdn.jtvnw.net/jtv_user_pictures/a2e5d6a1-0350-4b66-9293-d871199c9a6e-profile_image-300x300.png,2012-09-09T10:12:15Z,
111297998,Llobeti4,,partner,,es,Fortnite,35911806,https://static-cdn.jtvnw.net/jtv_user_pictures/bb4cb8aa-3d7f-4925-bc29-26953fa28c0e-profile_image-300x300.png,2016-01-02T01:20:35Z,
526627508,belfegort_71,,,Proximamente llegaran los stream. mientras tanto te aguantas JUAJUA,es,Just Chatting,671,https://static-cdn.jtvnw.net/jtv_user_pictures/4d412098-75d5-428c-ad35-fd25ce5566f1-profile_image-300x300.png,2020-05-06T19:25:52Z,
196701476,FortniteES,,partner,,es,Fortnite,1905518,https://static-cdn.jtvnw.net/jtv_user_pictures/9588203b-343b-443b-a783-a527435d9ce9-profile_image-300x300.png,2018-02-16T15:26:31Z,
515369219,LaTiaBren,,affiliate,"✿ Hola! Me llamo Brenda pero me conocen como ""Tia Bren"" Me gusta LOL y Valorant aunque trato de variar en juegos. Me gusta el desmadre y el cotorreo con la gente ✿",es,Call of Duty: Warzone,19218,https://static-cdn.jtvnw.net/jtv_user_pictures/e69fc226-081c-469e-91ad-0768497ccaad-profile_image-300x300.png,2020-04-16T20:59:31Z,
131887808,Paolacrayolaa,,affiliate,,es,League of Legends,42421,https://static-cdn.jtvnw.net/jtv_user_pictures/2296157c-a2ea-4e4a-8e24-a82bac57d48e-profile_image-300x300.png,2016-08-11T01:36:06Z,
276867832,TheKings03,,affiliate,ESTE CANAL ESTA BUG SEGUIRME EN SIR_OCELOTT_,es,Special Events,11027,https://static-cdn.jtvnw.net/jtv_user_pictures/8d7f5c66-50ea-45f2-90de-0e37bfa8450e-profile_image-300x300.png,2018-11-21T16:20:34Z,
227351928,Erispheria,,affiliate,Buenas soy Erispheria y me encantan los videojuegos y el anime. El stream lo cree con la idea de poder compartir los videojuegos que voy jugando ya que es algo que me apasiona. Toda la información esta en los paneles del canal (⺣◡⺣)♡* Contacto en: erisvtuber@gmail.com y MD de twitch.,es,Omori,293789,https://static-cdn.jtvnw.net/jtv_user_pictures/a52affa4-bcd4-4de8-9210-a0ace0147ecc-profile_image-300x300.png,2018-05-30T16:46:03Z,
204579011,superfrankk,,affiliate,"🟣Streameo todos los días a partir de las 20:30🟣Encontrarás de todo menos Fortnite y el juego de las canicas . Me gusta comer piña , te fortalece la vista 🍍",es,Just Chatting,220931,https://static-cdn.jtvnw.net/jtv_user_pictures/c593ef1c-4308-4224-afcc-2395d73b1652-profile_image-300x300.png,2018-03-11T16:03:35Z,
42038799,tostieltravieso,,,,es,GRIS,194,https://static-cdn.jtvnw.net/jtv_user_pictures/73a1a6b6-2d0e-4d9d-8c8e-0a7df172db9d-profile_image-300x300.png,2013-04-03T17:52:42Z,
83842214,Raft_D,,affiliate,Creadora de contenido para Supay Esports - Ilustradora - Diseñadora - uwuer profesional - Dank memer.,es,League of Legends,45531,https://static-cdn.jtvnw.net/jtv_user_pictures/e8c03b45-0a29-4767-9482-616257f98b5c-profile_image-300x300.png,2015-02-26T20:24:16Z,
113058762,MissPolaroid,,partner,,es,League of Legends,2244040,https://static-cdn.jtvnw.net/jtv_user_pictures/f49ecc57-46fa-4786-834b-1a936ea3a837-profile_image-300x300.png,2016-01-17T15:38:25Z,
85652487,MenosTrece,,partner,"Youtuber y Streamer. Vídeos diarios en YT y streams diarios en Twitch. Si alguien vende horas o aunque sea minutos, MD, necesito ASAP.",es,Minecraft,29715089,https://static-cdn.jtvnw.net/jtv_user_pictures/ec31b73e-1fd1-4472-bb0e-941fb750cdb7-profile_image-300x300.png,2015-03-20T12:22:21Z,
26008696,Luh,,partner,Muaks.,es,Minecraft,5372894,https://static-cdn.jtvnw.net/jtv_user_pictures/22e69d04-996e-419b-a83d-412fb7abe9ed-profile_image-300x300.png,2011-11-08T16:20:41Z,
89895901,SuperSub33,,partner,"Hola, soy Josue ",es,VALORANT,232494,https://static-cdn.jtvnw.net/jtv_user_pictures/7878f88d-5078-4f4f-88b3-dbe4d372fec5-profile_image-300x300.png,2015-04-30T17:38:32Z,
58486016,Evangelion0,,partner,Sabéis de que se alimentan las sombras? De sombrasada.,es,World of Warcraft,24319139,https://static-cdn.jtvnw.net/jtv_user_pictures/1befc239-07b2-4394-a097-299c8e076050-profile_image-300x300.png,2014-03-09T12:44:48Z,
121606712,3gerardpique,,partner,FC Barcelona football player | Kosmos President & Founder,es,Sports,504977,https://static-cdn.jtvnw.net/jtv_user_pictures/0f3c3a57-2094-46de-9d29-8cf411243f4a-profile_image-300x300.png,2016-04-12T13:00:54Z,
129824861,PotemTwitch,,affiliate,"Soy un tonto de internet que hace cosas en youtube sobre jueguitos y opina mucho de cosas (juegos y política) todos los días a las 22:30-23:00 horario español y de vez en cuando juega a cosas, echa un vistazo a la movida de los puntos del canal que aquí pasan cosas en pantalla.",es,Pokémon Emerald,213606,https://static-cdn.jtvnw.net/jtv_user_pictures/77739f74-3034-4a83-a803-32bec38ae06b-profile_image-300x300.png,2016-07-17T21:26:34Z,
170079505,LaChilenaBelu,,partner,"BIENVENIDO PERKIN, ONLY BUENA VIBRA OK?",es,Just Chatting,18803806,https://static-cdn.jtvnw.net/jtv_user_pictures/56b2f4ad-b873-494c-ad25-ad011355d7bd-profile_image-300x300.png,2017-08-16T05:09:59Z,
257719367,Axeel,,partner,Fortnite ,es,Fortnite,4080367,https://static-cdn.jtvnw.net/jtv_user_pictures/54fcc90a-c85c-4280-88ec-05a41547e888-profile_image-300x300.png,2018-09-12T13:03:29Z,
52585273,Sandruka,,partner,"(っ◕‿◕)っ ♥ Hola! Bienvenid@. Muchas gracias por estar aquí ♡ hago stream desde el 2014, principalmente juego Valorant, Osu y LOL (URF). Soy de Santiago de Chile, me gustan mucho los gatos, estudio Relaciones Publicas y espero que te lo pases muy bien (◍•ᴗ•◍)♡ ahh y dime Sandruka o Sandru ;)",es,League of Legends,178450,https://static-cdn.jtvnw.net/jtv_user_pictures/c43180a1-6c52-4a90-955d-8a919259164f-profile_image-300x300.png,2013-12-03T03:05:53Z,
259516720,tmotty,,partner,el pequeño timoteo va creciendo poco a poco :) del campo al mundo niaaaaaaaa,es,Just Chatting,835233,https://static-cdn.jtvnw.net/jtv_user_pictures/803dc967-3acf-4c85-bd65-9790328fd904-profile_image-300x300.png,2018-09-17T03:15:23Z,
195376105,BENIJU03,,partner,"soy bastante malo, pero te puedes reir de mi",es,Clash Royale,5297479,https://static-cdn.jtvnw.net/jtv_user_pictures/1c677808-5074-4711-aebe-c52ef852bf82-profile_image-300x300.jpg,2018-02-08T16:31:24Z,
115325400,Vodafoneyu,,partner,"Con Vodafone yu no te pierdes nada: conciertos, concursos, experiencias, ¡y la tarifa que más lo peta con gigas ilimitados en RRSS!♦ Emisiones: #yuGamers de lunes a jueves de 19h a 20h",es,Talk Shows & Podcasts,6090870,https://static-cdn.jtvnw.net/jtv_user_pictures/df409cf5-9aba-4ef1-bdcb-1bcd65ac7d5b-profile_image-300x300.png,2016-02-09T15:55:55Z,
717902344,ChristianMartin03,,affiliate,Christian Martin. Informando a America Latina desde Europa y el mundo. Baneo por bobi. ,es,Just Chatting,327009,https://static-cdn.jtvnw.net/jtv_user_pictures/ac295600-1681-43aa-b10a-716f062c8f05-profile_image-300x300.png,2021-08-15T16:29:33Z,
510204295,primevideoes,,partner,Bienvenidos al lugar donde nuestras series favoritas nunca tendrán capítulos suficientes. ,es,Just Chatting,915492,https://static-cdn.jtvnw.net/jtv_user_pictures/2118ec89-8dd4-4d10-a2af-6cda852d2d72-profile_image-300x300.png,2020-04-07T19:17:58Z,
36519383,Lvsyan,,partner,Stream didáctico e interactivo. Trato de hacer stream de League of Legends y de explicar todo lo que hago ingame sobre la midlane. No tengo horario fijo de stream pero generalmente haré todos los dias por la mañana. Cualquier pregunta o duda me comentaís por el chat.,es,League of Legends,1851626,https://static-cdn.jtvnw.net/jtv_user_pictures/43a2dd0c-6b90-44ea-b5b5-b0a3ef2d903d-profile_image-300x300.png,2012-09-29T07:32:35Z,
403829166,skorels,,affiliate,,es,Teamfight Tactics,8111,https://static-cdn.jtvnw.net/jtv_user_pictures/6b02b307-f5bd-4b72-8545-7d9672490da5-profile_image-300x300.png,2018-12-23T16:00:53Z,
118810696,safiritaa,,affiliate,"Una granaina algo loca, sonriente con demasiada empatía. Me encanta picar a la gente y ser competitiva. Adoro Harry potter, el chocolate y todas las mierdas existentes CUTES ^^ . ¿Algo más? Solo necesitas 7 días y lo sabes. ",es,League of Legends,71386,https://static-cdn.jtvnw.net/jtv_user_pictures/43b084a0-f986-4485-8155-69da3a4d064c-profile_image-300x300.png,2016-03-15T16:52:40Z,
92315627,ByErickk,,affiliate,Valorant Player & Streamer | ¡Todas las mañanas a las 10am hora española!,es,League of Legends,175948,https://static-cdn.jtvnw.net/jtv_user_pictures/d88abec8-af7e-4d4e-b8d6-1a6751bc5ea6-profile_image-300x300.png,2015-05-31T00:42:54Z,
450108967,vivogamerteam,,affiliate,| VGT | Organización semiprofesional de eSports y entretenimiento impulsada por @VIVOBOXCROSSFIT | Est. 2019 | #BeYourself | http://vivogamerteam.com/VGT/,es,Just Chatting,45841,https://static-cdn.jtvnw.net/jtv_user_pictures/f18720c0-3b31-4278-b3a2-6f89c4b93309-profile_image-300x300.png,2019-07-23T08:02:22Z,
74544208,Wolfangkillers,,partner,"Wolfangkillers, no se que poner aqui realmente, pero lo que si se es que me gusta jugar a juegos que se me apetezcan en el momento en el que abro directos.",es,Counter-Strike: Global Offensive,7754394,https://static-cdn.jtvnw.net/jtv_user_pictures/wolfangkillers-profile_image-8a3a3d46e0509699-300x300.png,2014-11-05T17:44:29Z,
30857876,FolagorLives,,partner,"Youtuber y a veces, Streamer.Canal de Youtube: http://www.youtube.com/user/Folagor03",es,VALORANT,41803915,https://static-cdn.jtvnw.net/jtv_user_pictures/folagorlives-profile_image-2456af9afdbefda3-300x300.jpeg,2012-05-27T19:37:36Z,
199012328,Blazee00,,affiliate,"Hola,soy""Blaze""una chica normal con una vida normal, lo que mas deseo compartirles es que aunque no sea la mejor jugadora puedo y espero crear un rato agradable, donde no hay que ser bueno para divertirse; ROMPAMOS EL HIELO TODOS JUNTOS. ",es,Apex Legends,40223,https://static-cdn.jtvnw.net/jtv_user_pictures/64b66d21-9d8b-42a9-bb14-22c3cb5c359a-profile_image-300x300.png,2018-02-28T19:41:45Z,
159170854,katakurii14,,affiliate,,es,FIFA 21,5222,https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png,2017-06-05T14:46:38Z,
80902958,KarakalJr,,affiliate,"Entrenador profesional de League of Legends para @RSVGG. Jugador profesional durante 6 años. Contenido didáctico. Main Support, EUW.",es,League of Legends,141789,https://static-cdn.jtvnw.net/jtv_user_pictures/28b7265d-b6a5-4b25-94bb-a9ee080b5664-profile_image-300x300.png,2015-01-25T20:56:57Z,
567658286,TELLIER50,,partner,"Me llamo Robertson, tengo 71 años y soy jubilado. Juego League of Legends desde el 2016, empecé jugando en Top con Garen, luego me fui a la jungla con Warwick y actualmente con Trundle. Soy de Peñarol y simpatizo con Boca . Empecé a hacer streams el 15 de agosto del 2020",es,League of Legends,2889051,https://static-cdn.jtvnw.net/jtv_user_pictures/2a2fe4ad-a3b8-4bc9-a327-510cd6b5b85c-profile_image-300x300.png,2020-08-15T17:00:57Z,
167100879,littleragergirl,,partner,"｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆｡･:*:･ﾟ★,｡･:*:･ﾟ☆",es,Just Chatting,17390553,https://static-cdn.jtvnw.net/jtv_user_pictures/eda069fc-c840-4fc1-8c41-1f76f46bfd68-profile_image-300x300.png,2017-07-28T10:46:09Z,
144328881,VitaCelestine_,,partner,"♥ Agradezco mucho que pases por mi stream y espero que te diviertas un monton, me gusta entretener a la gente y hacerles pasar un rato agradable ♥",es,Just Chatting,4279258,https://static-cdn.jtvnw.net/jtv_user_pictures/cedc1d7b-8a23-4322-9a13-95ea51befadc-profile_image-300x300.png,2017-01-09T17:44:51Z,
129108719,GirlOfNox,,partner,"Holis! Me llamo Julieta, soy Argentina y tengo 20 años ♥ Juego videojuegos, hago IRL vemos vídeos, reaccionamos y mucho mas! Espero verte seguido por aqui ♥ ",es,Just Chatting,6042045,https://static-cdn.jtvnw.net/jtv_user_pictures/e191ebd5-15d2-4a13-b6fc-4667ab307965-profile_image-300x300.png,2016-07-09T22:05:50Z,
72312037,paracetamor,,partner,Hola,es,Minecraft,11073921,https://static-cdn.jtvnw.net/jtv_user_pictures/9a1f0f76-13c5-421a-bd31-642081aef654-profile_image-300x300.png,2014-10-02T17:10:41Z,
73812114,Makco,,affiliate,I AM VENOM !,es,MARVEL Strike Force,1367,https://static-cdn.jtvnw.net/jtv_user_pictures/e2edad4a-7065-41a5-8883-bbf61399fdc7-profile_image-300x300.png,2014-10-26T17:17:40Z,
98531469,LioNG7,,affiliate,"Buenas, bienvenido a mi canal. Soy LioN, ex-jugador profesional del Rainbow Six Siege. He jugado varias seasons de la Pro League, ESL Master, Eurocap y 2 Nationals. Mis streams son principalmente de R6, aunque juego de todo un poco. No dudéis en participar en el chat y disfrutad del stream  :)",es,Just Chatting,114932,https://static-cdn.jtvnw.net/jtv_user_pictures/a64ce56f-0323-4a85-a449-1f36d5473e98-profile_image-300x300.png,2015-08-07T16:16:34Z,
211730600,Jeyvix,,partner,Ex pro player in Arena of valor for Team Queso. Now playing  League of legends Wild Rift for V3,es,League of Legends: Wild Rift,3878,https://static-cdn.jtvnw.net/jtv_user_pictures/c06ecdc5-ed6e-446d-9edf-333a312323c5-profile_image-300x300.png,2018-04-05T10:46:23Z,
38768806,Dalvenger,,partner,,es,League of Legends,571912,https://static-cdn.jtvnw.net/jtv_user_pictures/cf709888-9c89-42a0-b680-621490601490-profile_image-300x300.jpeg,2012-12-26T11:05:18Z,
494026769,MarkitoNavaja,,partner,"Me llamo Marcos Prez. Tengo 21 Años y Soy de Buenos Aires , Argentina .Soy miembro de la ""MKN Army"" y te doy la bienvenida a mi canal ! Espero te diviertas con mi contenido ... 😎",es,Special Events,18853063,https://static-cdn.jtvnw.net/jtv_user_pictures/36e4e2a1-b0ca-408c-9f64-7c7d90230bc9-profile_image-300x300.png,2020-02-21T04:03:10Z,
159788752,RaRegius,,affiliate,"Actor de doblaje desde 2015, streamer en Twitch desde 2019 y jugón de toda la vida.",es,7 Days to Die,12895,https://static-cdn.jtvnw.net/jtv_user_pictures/668d8372-f882-4f52-bb19-1faa983746c8-profile_image-300x300.png,2017-06-10T20:30:48Z,
643118304,xxinuu,,affiliate,"Hi, me podéis llamar Xinu o Vane, suelo hacer stream cada día, espero que os guste :)",es,VALORANT,3604,https://static-cdn.jtvnw.net/jtv_user_pictures/07c3892c-bcff-40d7-836a-e005e2ad3f4a-profile_image-300x300.png,2021-01-29T19:55:24Z,
162368907,Kenzzar,,affiliate,,es,Fortnite,143178,https://static-cdn.jtvnw.net/jtv_user_pictures/66842d96-f1ed-4975-bd29-4183d0a1aefb-profile_image-300x300.png,2017-07-01T17:45:24Z,
144331699,maruchitaa,,,Espero que se diviertan y que pasemos buenos ratos.Manca de nacimiento pero con actitud!✨,es,League of Legends,1878,https://static-cdn.jtvnw.net/jtv_user_pictures/3efd54e8-c500-425a-a0a3-fd2ccea0486a-profile_image-300x300.png,2017-01-09T18:13:41Z,
